ITEM_URL_1	ITEM_NAME_1	ITEM_URL_2	ITEM_NAME_2	ANNOTATOR1_ID	ANNOTATOR1_LABEL	ANNOTATOR2_ID	ANNOTATOR2_LABEL	ANNOTATOR3_ID	ANNOTATOR3_LABEL
https://www.askul.co.jp/p/A527712/	コクヨ 一色刷りルーズリーフ B6 金銭出納帳 1セット（500枚：100枚入×5冊） リ-371（直送品）	https://www.askul.co.jp/p/A528979/	コクヨ 一色刷りルーズリーフ B6 物品出納帳A リ-375 1セット（500枚：100枚入×5冊）	4	2	3	1	5	3
https://www.askul.co.jp/p/U232823/	デイトナ HBG-040 ALLスポーツロンググローブ ブラック/ホワイト/レッド M 15836 1双（直送品）	https://www.askul.co.jp/p/U232822/	デイトナ HBG-040 ALLスポーツロンググローブ ブラック/ホワイト/レッド L 15837 1双（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/2953844/	【自転車・折りたたみ】 ミムゴ FIELD CHAMP365 FDB16 1台（直送品）	https://www.askul.co.jp/p/2952776/	【自転車・折りたたみ】 ミムゴ FIELD CHAMP FDB206S 1台（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/2953844/	【自転車・折りたたみ】 ミムゴ FIELD CHAMP365 FDB16 1台（直送品）	https://www.askul.co.jp/p/4720814/	エスコ（esco） 16インチ 折畳み式自転車 1台 EA986Y-15（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/2953844/	【自転車・折りたたみ】 ミムゴ FIELD CHAMP365 FDB16 1台（直送品）	https://www.askul.co.jp/p/AH73625/	池商 折りたたみ自転車 16インチ ブラック M-100BK 1個（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/2953844/	【自転車・折りたたみ】 ミムゴ FIELD CHAMP365 FDB16 1台（直送品）	https://www.askul.co.jp/p/AH73629/	池商 折りたたみ自転車 16インチ グリーン M-100GR 1個（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/2953844/	【自転車・折りたたみ】 ミムゴ FIELD CHAMP365 FDB16 1台（直送品）	https://www.askul.co.jp/p/AX82983/	池商 折畳自転車　１６・６ＳＰ M-103-グリーン 1台（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/2953844/	【自転車・折りたたみ】 ミムゴ FIELD CHAMP365 FDB16 1台（直送品）	https://www.askul.co.jp/p/P736936/	【自転車・折りたたみ】 ミムゴ Classic Mimugo FDB700C7SG 1台（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/2953844/	【自転車・折りたたみ】 ミムゴ FIELD CHAMP365 FDB16 1台（直送品）	https://www.askul.co.jp/p/P736938/	【自転車・折りたたみ】 ミムゴ FIELD CHAMP WサスFD-MTB266SE 1台（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/2953844/	【自転車・折りたたみ】 ミムゴ FIELD CHAMP365 FDB16 1台（直送品）	https://www.askul.co.jp/p/P736941/	【自転車・折りたたみ】 ミムゴ Classic Mimugo FDB16G 1台（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/2953844/	【自転車・折りたたみ】 ミムゴ FIELD CHAMP365 FDB16 1台（直送品）	https://www.askul.co.jp/p/P736946/	【自転車・折りたたみ】 ミムゴ Classic Mimugo FDB206SG-RL 1台（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/2953844/	【自転車・折りたたみ】 ミムゴ FIELD CHAMP365 FDB16 1台（直送品）	https://www.askul.co.jp/p/P736948/	【自転車・折りたたみ】 ミムゴ CHEVROLET FDB16G 1台（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/9449434/	【アウトレット】大日本除虫菊 クモ用ハンター 450mL 4987115521957 1本　クモの巣　除去　退治　スプレー　ジェット噴射　屋内外	https://www.askul.co.jp/p/1520426/	【アウトレット】クモ用ハンター 450mL 1セット（3本） 大日本除虫菊（KINCHOキンチョー）	4	1	3	1	5	1
https://www.askul.co.jp/p/9449434/	【アウトレット】大日本除虫菊 クモ用ハンター 450mL 4987115521957 1本　クモの巣　除去　退治　スプレー　ジェット噴射　屋内外	https://www.askul.co.jp/p/9893793/	【アウトレット】大日本除虫菊 ハチの巣を作らせないハチ・アブ用ハンター 4987115521926 1本	4	3	3	1	5	3
https://www.askul.co.jp/p/9449434/	【アウトレット】大日本除虫菊 クモ用ハンター 450mL 4987115521957 1本　クモの巣　除去　退治　スプレー　ジェット噴射　屋内外	https://www.askul.co.jp/p/A025757/	イカリ消毒 スーパークモジェット 480ml 245025（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/9449434/	【アウトレット】大日本除虫菊 クモ用ハンター 450mL 4987115521957 1本　クモの巣　除去　退治　スプレー　ジェット噴射　屋内外	https://www.askul.co.jp/p/N249468/	フマキラー（FUMAKILLA） フマキラー クモ用殺虫スプレー クモフマキラー450ml 437607 1本（450mL） 759-3961（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/9449434/	【アウトレット】大日本除虫菊 クモ用ハンター 450mL 4987115521957 1本　クモの巣　除去　退治　スプレー　ジェット噴射　屋内外	https://www.askul.co.jp/p/U366117/	クモがいなくなるスプレー 450mL 殺虫 スプレー 蜘蛛の巣防止 屋内使用可 1本 大日本除虫菊 キンチョー キンチョウ	4	1	3	1	5	1
https://www.askul.co.jp/p/9449434/	【アウトレット】大日本除虫菊 クモ用ハンター 450mL 4987115521957 1本　クモの巣　除去　退治　スプレー　ジェット噴射　屋内外	https://www.askul.co.jp/p/U366123/	クモがいなくなるスプレー 450mL 殺虫 スプレー 蜘蛛の巣防止 屋内使用可 1セット(3本) 大日本除虫菊 キンチョー	4	1	3	1	5	1
https://www.askul.co.jp/p/9449434/	【アウトレット】大日本除虫菊 クモ用ハンター 450mL 4987115521957 1本　クモの巣　除去　退治　スプレー　ジェット噴射　屋内外	https://www.askul.co.jp/p/U808293/	エスコ（esco） 450ml くもの巣消滅ジェット 5セット(5本) EA941C-14（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/9449434/	【アウトレット】大日本除虫菊 クモ用ハンター 450mL 4987115521957 1本　クモの巣　除去　退治　スプレー　ジェット噴射　屋内外	https://www.askul.co.jp/p/X889856/	アース製薬　クモの巣消滅ジェット　450ml　1本	4	1	3	1	5	1
https://www.askul.co.jp/p/AR26976/	無印良品 モール糸使いワッフルニット毛布 S ライトベージュ 140×200cm 良品計画	https://www.askul.co.jp/p/AR26977/	無印良品 モール糸使いワッフルニット毛布 S グレー 140×200cm 良品計画	4	1	3	1	5	1
https://www.askul.co.jp/p/AR26976/	無印良品 モール糸使いワッフルニット毛布 S ライトベージュ 140×200cm 良品計画	https://www.askul.co.jp/p/AR26978/	無印良品 モール糸使いワッフルニット毛布 S レンガ 140×200cm 良品計画	4	1	3	1	5	1
https://www.askul.co.jp/p/AR26976/	無印良品 モール糸使いワッフルニット毛布 S ライトベージュ 140×200cm 良品計画	https://www.askul.co.jp/p/AR26980/	無印良品 モール糸使いワッフルニット毛布 D レンガ 180×200cm 良品計画	4	1	3	1	5	1
https://www.askul.co.jp/p/AR26976/	無印良品 モール糸使いワッフルニット毛布 S ライトベージュ 140×200cm 良品計画	https://www.askul.co.jp/p/AX83578/	無印良品 羽根まくら 50×70cm 白 良品計画	4	2	3	2	5	2
https://www.askul.co.jp/p/AR26976/	無印良品 モール糸使いワッフルニット毛布 S ライトベージュ 140×200cm 良品計画	https://www.askul.co.jp/p/AX83608/	無印良品 洗いざらし掛ふとんカバー SS/S 140-150×200-220cm用 オフ白 良品計画	4	3	3	2	5	2
https://www.askul.co.jp/p/AR26976/	無印良品 モール糸使いワッフルニット毛布 S ライトベージュ 140×200cm 良品計画	https://www.askul.co.jp/p/AX83929/	無印良品 あたたかファイバームレにくい厚手毛布 D 180×200cm ベージュ 良品計画	4	1	3	1	5	1
https://www.askul.co.jp/p/AR26976/	無印良品 モール糸使いワッフルニット毛布 S ライトベージュ 140×200cm 良品計画	https://www.askul.co.jp/p/U216175/	無印良品 綿天竺・落ちワタ入りまくらカバー/杢ブラウン 43×63cm用 良品計画	4	3	3	3	5	3
https://www.askul.co.jp/p/AR26976/	無印良品 モール糸使いワッフルニット毛布 S ライトベージュ 140×200cm 良品計画	https://www.askul.co.jp/p/U216184/	無印良品 綿天竺・落ちワタ入りボックスシーツ・S/杢ライトブラウン 100×200×18～28cm用 良品計画	4	2	3	2	5	2
https://www.askul.co.jp/p/AR26976/	無印良品 モール糸使いワッフルニット毛布 S ライトベージュ 140×200cm 良品計画	https://www.askul.co.jp/p/X252832/	無印良品 寝具6点セット・ベッド用／シングル シングルサイズセット 良品計画	4	2	3	2	5	1
https://www.askul.co.jp/p/AR26976/	無印良品 モール糸使いワッフルニット毛布 S ライトベージュ 140×200cm 良品計画	https://www.askul.co.jp/p/X739001/	無印良品 天然由来の接触冷感リヨセル麻敷パッド・S/ベージュ 100×200cm 良品計画	4	2	3	2	5	2
https://www.askul.co.jp/p/WU54395/	山田繊維 新芽 エンジ/チャ 20478-337 5枚（直送品）	https://www.askul.co.jp/p/WU54512/	山田繊維 うさぎ ピンク 50090-101 2枚（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/WU54395/	山田繊維 新芽 エンジ/チャ 20478-337 5枚（直送品）	https://www.askul.co.jp/p/WU54538/	山田繊維 エンジ 50140-002 5枚（直送品）	4	2	3	1	5	1
https://www.askul.co.jp/p/WU54395/	山田繊維 新芽 エンジ/チャ 20478-337 5枚（直送品）	https://www.askul.co.jp/p/WU54540/	山田繊維 エンジ 50138-002 1枚（直送品）	4	2	3	1	5	1
https://www.askul.co.jp/p/H885917/	トーアン ホワイトボード用品 システム掲示板SYS-101 スチール製2000×900 22-061 1台（直送品）	https://www.askul.co.jp/p/H885919/	トーアン ホワイトボード用品 システム掲示板SYS-103 スチール製2000×900 22-063 1台（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/WW50031/	ソニック スーパーコンパスはりｉｎパス　鉛筆用 SK-654-P 10個（直送品）	https://www.askul.co.jp/p/WW50026/	ソニック スーパーコンパスいろは鉛筆用　ブルー SK-5284-B 10個（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/WW50031/	ソニック スーパーコンパスはりｉｎパス　鉛筆用 SK-654-P 10個（直送品）	https://www.askul.co.jp/p/WW50027/	ソニック スーパーコンパスいろは鉛筆用　オレンジ SK-5284-OR 10個（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/WW50031/	ソニック スーパーコンパスはりｉｎパス　鉛筆用 SK-654-P 10個（直送品）	https://www.askul.co.jp/p/WW50028/	ソニック スーパーコンパスいろは鉛筆用　バイオレ SK-5284-V 10個（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/WW50031/	ソニック スーパーコンパスはりｉｎパス　鉛筆用 SK-654-P 10個（直送品）	https://www.askul.co.jp/p/WW50029/	ソニック スーパーコンパスはりｉｎパス　鉛筆用 SK-654-B 10個（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/WW50031/	ソニック スーパーコンパスはりｉｎパス　鉛筆用 SK-654-P 10個（直送品）	https://www.askul.co.jp/p/WW50030/	ソニック スーパーコンパスはりｉｎパス　鉛筆用 SK-654-OR 10個（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/WW50031/	ソニック スーパーコンパスはりｉｎパス　鉛筆用 SK-654-P 10個（直送品）	https://www.askul.co.jp/p/WW50032/	ソニック スーパーコンパスはりｉｎパス　鉛筆用 SK-654-R 10個（直送品）	4	1	3	1	5	1
https://www.askul.co.jp/p/KJ69843/	ナプキン 特に多い昼用 羽つき 25cm ロリエ しあわせ素肌 消臭プラス 1個（15枚） 花王	https://www.askul.co.jp/p/1995349/	ペーパータオル アスクル オリジナルペーパータオル 中判・ダブル パルプ+紙パックリサイクル FSC認証紙 1セット（200組入×10個） オリジナル	4	3	3	3	5	3
https://www.askul.co.jp/p/KJ69843/	ナプキン 特に多い昼用 羽つき 25cm ロリエ しあわせ素肌 消臭プラス 1個（15枚） 花王	https://www.askul.co.jp/p/1995358/	ペーパータオル アスクル オリジナルペーパータオル 中判・ダブル パルプ+紙パックリサイクル FSC認証紙 1箱（200組入×30個入） オリジナル	4	3	3	3	5	3
