ITEM_URL_1	ITEM_NAME_1	ITEM_URL_2	ITEM_NAME_2	ANNOTATOR1_ID	ANNOTATOR1_LABEL	ANNOTATOR2_ID	ANNOTATOR2_LABEL	ANNOTATOR3_ID	ANNOTATOR3_LABEL
https://www.askul.co.jp/p/P403638/	東レ トレビーノ カセッティシリーズ　時短・高除去タイプ（13項目クリア） 【MK309SMX】	https://www.askul.co.jp/p/632179/	東レ　トレビーノ　浄水器　交換カートリッジ　カセッティシリーズ　塩素・濁り除去タイプ　【MKC.2J】	9	2	11	4	10	2
https://www.askul.co.jp/p/363141/	アタック 高活性バイオパワー 本体900g 1個 花王	https://www.askul.co.jp/p/8407921/	アタック 高活性バイオパワー 詰替810g 1箱（8個） 花王	9	2	11	1	10	2
https://www.askul.co.jp/p/4689625/	フリクション替芯(単色用) 0.5mm　赤　LFBKRF30EF3R　3本入　パイロット	https://www.askul.co.jp/p/443743/	フリクションライト　イエロー　10本　蛍光ペン　パイロット	9	9	11	9	10	8
https://www.askul.co.jp/p/9632812/	バスケットM　茶　SCB-4　吉川国工業所　1個	https://www.askul.co.jp/p/9632859/	吉川国工業所　バスケット　M　SCB-4　1個	9	1	11	1	10	1
https://www.askul.co.jp/p/9868164/	トイレットペーパー 8ロール パルプ ダブル 37.5m エリエール消臭+トイレットティシューコンパクト 1パック（8個入） 大王製紙	https://www.askul.co.jp/p/4689616/	フリクション替芯(単色用) 0.5mm　黒　LFBKRF30EF3B　3本入　パイロット	9	8	11	8	10	8
https://www.askul.co.jp/p/331424/	トンボ鉛筆 消しゴム付き鉛筆 HB 2558-HB 1ダース（12本入）	https://www.askul.co.jp/p/358259/	トンボ鉛筆【MONO】消しゴム　モノ　中　PE-03A　1個	9	7	11	7	10	7
https://www.askul.co.jp/p/2704750/	蛍光オプテックス1(アスクル限定モデル) オレンジ 蛍光ペン ゼブラ オリジナル	https://www.askul.co.jp/p/8210846/	アスクル　半透明ゴミ袋エコノミータイプ　再生原料40％使用高密度タイプ　20L　厚さ0.012mm　　1パック（30枚入） オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/383037/	花王　クイックルワイパーハンディ　取替えシート（3枚入）	https://www.askul.co.jp/p/5792219/	お店のおそうじ　鏡・ガラス用　1個（20枚入）　アスクル オリジナル	9	9	11	9	10	8
https://www.askul.co.jp/p/013484/	プラス　つづりひも　ウルシ先　長さ45cm　レーヨン　黒　1袋（100本入）TF-500U	https://www.askul.co.jp/p/2801987/	トイレットペーパー トイレットロール フローラルブレンド シングル120m 香り付き 再生紙配合 FSC認証紙 1パック（6ロール入）オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/6255553/	アスクル　ブックエンド　エコノミータイプ　白　1組（2個入） オリジナル	https://www.askul.co.jp/p/E756147/	ティッシュペーパー 150組（5箱入）×1パック オリジナルティッシュ スマートコンパクトS PEFC認証紙 1パック（5箱入） アスクル オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/552621/	ボールペン替芯 ジェットストリーム単色ボールペン用 0.5mm 黒 10本 SXR5.24 油性 三菱鉛筆uni ユニ	https://www.askul.co.jp/p/552631/	ボールペン替芯 ジェットストリーム単色ボールペン用 0.5mm 赤 10本 SXR5.15 油性 三菱鉛筆uni ユニ	9	1	11	1	10	1
https://www.askul.co.jp/p/AW73868/	サーモス（THERMOS） フレッシュランチボックス 1段式 700ml ブラック DJS-700 BK 1個 弁当箱	https://www.askul.co.jp/p/AW74213/	サーモス（THERMOS） 保冷バッグ ランチバッグ 弁当袋 ブラック RDU-0023 BK	9	7	11	7	10	7
https://www.askul.co.jp/p/3443040/	シャープペン フェアライン アスクル限定5色アソート 0.5mm 1パック(20本入) セーラー万年筆 オリジナル	https://www.askul.co.jp/p/1188538/	シャープペン替芯　HB　0.5　1箱（40本入×10ケース)　プラチナ万年筆 オリジナル	9	2	11	2	10	2
https://www.askul.co.jp/p/002972/	カール事務器 裁断機 ディスクカッター DC-230N A3サイズ	https://www.askul.co.jp/p/P218152/	カール事務器　ディスクカッター用替刃（丸刃）　DCC-28　1パック（1枚入）	9	2	11	2	10	2
https://www.askul.co.jp/p/439849/	トンボ鉛筆【MONO】修正テープカートリッジ　モノPXN用　幅5mm×6m　CT-PR5B	https://www.askul.co.jp/p/439858/	トンボ鉛筆【MONO】修正テープ　モノPXN　4.2mm　詰め替えカートリッジ　CT-PR4B　1個	9	1	11	1	10	1
https://www.askul.co.jp/p/9660076/	伊藤忠リーテイルリンク 少し厚手のおしぼりタオル　ピンク  1パック（10枚入）	https://www.askul.co.jp/p/9660094/	伊藤忠リーテイルリンク 少し厚手のおしぼりタオル　イエロー  1パック（10枚入）	9	1	11	1	10	1
https://www.askul.co.jp/p/8226846/	アスクル　油性ペン　油性ツインマーカー　細/極細　黒 オリジナル	https://www.askul.co.jp/p/591881/	アスクル　オリジナルスティックのり　約22g オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/8270835/	マッキー 細字/極細 黒 5本 油性ペン MO-120-MC-BK ゼブラ	https://www.askul.co.jp/p/E756147/	ティッシュペーパー 150組（5箱入）×1パック オリジナルティッシュ スマートコンパクトS PEFC認証紙 1パック（5箱入） アスクル オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/X807371/	アリエール バイオサイエンスジェル 詰替えウルトラジャンボサイズ1.8kg 1個 洗濯洗剤 ウイルス除去 P＆G	https://www.askul.co.jp/p/2489554/	ティッシュペーパー 300組　オリジナルソフトパックティッシュ レギュラーサイズ  PEFC認証紙 1パック（3個入）　アスクル オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/W573984/	佐藤金属興業　ガラス ドリンクサーバー　6L　8216800	https://www.askul.co.jp/p/J375806/	佐藤金属興業　ドリンクサーバースタンド 204804	9	5	11	5	10	5
https://www.askul.co.jp/p/275432/	アスクル　蛍光ペン　ピンク　10本　蛍光マーカー オリジナル	https://www.askul.co.jp/p/627295/	プラス ホッチキス針 No.10 1ケース（20箱入） オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/900860/	アスクル オリジナル領収証（小切手判2色刷） 1冊 オリジナル	https://www.askul.co.jp/p/912271/	ボールペン替芯 ジェットストリーム多色・多機能ボールペン用 0.7mm 黒 10本 SXR-80-07 油性 三菱鉛筆uni ユニ	9	9	11	8	10	8
https://www.askul.co.jp/p/2883033/	ペーパータオル アスクル オリジナルペーパータオル 中判・シングル パルプ100％ PEFC認証紙 1箱（200枚入×30個） オリジナル	https://www.askul.co.jp/p/1594733/	テンダイ　ライトカラーフェイスタオル　ホワイト　1パック（5枚入）	9	9	11	8	10	8
https://www.askul.co.jp/p/337366/	シャチハタ補充インク（カートリッジ）ネーム9用 XLR-9N 朱色 2本（2本入×1パック）	https://www.askul.co.jp/p/9637757/	トイレットペーパー オリジナルトイレットロール 芯なし シングル 180m 無包装 再生紙 FSC認証紙 1箱（48ロール入） オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/6255562/	アスクル　ブックエンド　エコノミータイプ　黒　1組（2個入） オリジナル	https://www.askul.co.jp/p/8210855/	アスクル　半透明ゴミ袋エコノミータイプ　再生原料40％使用高密度タイプ　45L　厚さ0.012mm　　1パック（30枚入） オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/4723413/	【非常食】尾西食品　尾西のごはん　アルファ米　わかめごはん　5年保存　1箱　(50食入)	https://www.askul.co.jp/p/8214602/	【非常食】尾西食品　尾西のごはん　アルファ米　白飯　5年保存　1箱　(50食入)	9	1	11	1	10	1
https://www.askul.co.jp/p/4510989/	マックス ホッチキス針 10号 No.10-1M 20P 1セット（20箱入）	https://www.askul.co.jp/p/593179/	アスクル　オリジナルスティックのり　約22g　1箱（10本入） オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/4731845/	ティッシュペーパー 200組（5箱入） オリジナルティッシュペーパー ミスティックスカイ PEFC認証紙 1パック（5箱入）オリジナル	https://www.askul.co.jp/p/5177926/	トイレマジックリン消臭・洗浄スプレー ツヤツヤコートプラス シトラスミントの香り 詰替330mL 1個	9	8	11	8	10	8
https://www.askul.co.jp/p/341224/	キッチンハイター　レギュラー600ml	https://www.askul.co.jp/p/5846230/	テープのり使いきり　10m　アスクル　カラー3色アソート　3個入 オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/911738/	大王製紙　色画用紙　四切　赤　C-21　1袋（10枚入）	https://www.askul.co.jp/p/911792/	大王製紙　色画用紙　四切　緑　C-40　1袋（10枚入）	9	1	11	1	10	1
https://www.askul.co.jp/p/9646783/	アスクルオリジナルノート　セミB5　30枚　A罫7mm　5冊　5色セット オリジナル	https://www.askul.co.jp/p/9932022/	アスクル　オリジナルクラフト封筒　長3〒枠あり　茶色　300枚（100枚×3袋） オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/386441/	コクヨ　タックインデックス　中（23×29mm）　青　1袋（120片入）　インデックスシール　タ-21B	https://www.askul.co.jp/p/618081/	日本サニパック 容量表記入り　白半透明　ゴミ収集袋　45L　HD薄口 nocoo　CHT41　1パック（10枚入）	9	8	11	8	10	8
https://www.askul.co.jp/p/4732969/	【まとめ買いセット】無印良品 ポリプロピレンファイルボックス・スタンダードタイプ・A4用・ホワイトグレー 約幅10×奥行32×高さ24cm 10個	https://www.askul.co.jp/p/P674267/	無印良品 ポリプロピレンファイルボックススタンダード・幅25cmタイプ 約奥行32×高さ24cm  ホワイトグレー 1箱（4個入） 良品計画	9	1	11	1	10	1
https://www.askul.co.jp/p/P238075/	プラス　修正テープ　ホワイパースイッチ　本体　幅6mm×15m　レッド　赤　10個　50136	https://www.askul.co.jp/p/P238078/	プラス　修正テープ　ホワイパースイッチ　詰め替えテープ　幅6mm×15m　レッド　赤　10個　50139	9	2	11	2	10	2
https://www.askul.co.jp/p/460207/	ファミリーフレッシュ　業務用4.5L １個　花王	https://www.askul.co.jp/p/U366433/	ティッシュペーパー 150組 オリジナルソフトパックティッシュ FSC認証紙 1パック（6個入） 大王製紙共同企画 オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/2824542/	トイレットペーパー トイレットロール ソフト＆ピュア ダブルピンク 60m 桜の香り パルプ FSC認証紙 1パック（6ロール入）オリジナル	https://www.askul.co.jp/p/8464839/	ワイドハイターEXパワー　業務用4.5L　1個　花王	9	8	11	8	10	8
https://www.askul.co.jp/p/9655030/	フリクション替芯(多色用)　0.5mm　緑　LFBTRF12EF-G　パイロット	https://www.askul.co.jp/p/440071/	フリクションライト　6色セット　蛍光ペン　パイロット SFL-60SL-6C	9	9	11	8	10	8
https://www.askul.co.jp/p/4578288/	ビオレu泡ハンドソープ マイルドシトラスの香り 詰替 800mL 1個【泡タイプ】花王	https://www.askul.co.jp/p/3450625/	除菌ジョイコンパクト JOY 詰替 400ｍL	9	8	11	8	10	8
https://www.askul.co.jp/p/812112/	トンボ鉛筆【MONO】修正テープ　モノYX　5mm　本体　CT-YX5　1個	https://www.askul.co.jp/p/042459/	コクヨ テープのり ドットライナー 本体 しっかり貼るタイプ 1個 タ-DM400-08N	9	9	11	9	10	1
https://www.askul.co.jp/p/9331354/	ルックまめピカ　抗菌プラス　トイレのふき取りクリーナー　詰替190ml	https://www.askul.co.jp/p/2839198/	キレイキレイ薬用泡ハンドソープ　詰替用450mL　シトラスフルーティ【泡タイプ】	9	8	11	8	10	8
https://www.askul.co.jp/p/U366433/	ティッシュペーパー 150組 オリジナルソフトパックティッシュ FSC認証紙 1パック（6個入） 大王製紙共同企画 オリジナル	https://www.askul.co.jp/p/500732/	油性ボールペン ジェットストリーム単色 0.5mm 白軸 黒インク SXN-150-05 三菱鉛筆uni ユニ	9	8	11	8	10	8
https://www.askul.co.jp/p/1942891/	小林製薬 タバコ消臭元ストロング  部屋用 パワフルEXクリーン 400ml	https://www.askul.co.jp/p/2267019/	お部屋の消臭力プレミアムアロマ アーバンロマンス エステー	9	1	11	1	10	9
https://www.askul.co.jp/p/228272/	ボールペン替芯　サラサ　多色・多機能ペン用　JK-0.5mm芯　緑　10本　RJK-G　ゼブラ	https://www.askul.co.jp/p/677822/	ボールペン替芯　サラサ　多色・多機能ペン用　JK-0.5mm芯　黒　10本　RJK-BK　ゼブラ	9	1	11	1	10	1
https://www.askul.co.jp/p/8210837/	アスクル　半透明ゴミ袋エコノミータイプ　再生原料40％使用高密度タイプ　30L　厚さ0.012mm　　1パック（30枚入） オリジナル	https://www.askul.co.jp/p/8561251/	COCORO　紙軸白綿棒200本入×2本パック　140144　1パック（200本入×2個）	9	8	11	8	10	8
https://www.askul.co.jp/p/2877690/	アスクル　貼ってはがせるオフィスのふせん　75×25mm　パステルカラー　4色セット　1箱（20冊入） オリジナル	https://www.askul.co.jp/p/518361/	油性ボールペン ジムノック 0.7mm 赤 10本 KRB-100 ゼブラ	9	7	11	7	10	7
https://www.askul.co.jp/p/1744349/	旭化成パックス　インサートカップ 　220ml　1袋（50個入）	https://www.askul.co.jp/p/8202138/	コーヒーフィルター 103 4～7杯用 1袋（100枚入） 東予商事	9	9	11	9	10	9
https://www.askul.co.jp/p/3431399/	マックス ホッチキス針 No.10-5M 1ケース（4箱入） オリジナル	https://www.askul.co.jp/p/2878964/	マックス　ホッチキス　サクリフラット3　ホワイト　1台	9	3	11	3	10	3
https://www.askul.co.jp/p/552597/	油性ボールペン ジェットストリーム単色 0.5mm 白軸 黒インク 10本 SXN-150-05 三菱鉛筆uni ユニ	https://www.askul.co.jp/p/9789660/	キッチンペーパー　エルモア　強力吸収キッチンタオル　50カット　1パック(4ロール入)　カミ商事	9	8	11	8	10	8
https://www.askul.co.jp/p/206112/	コクヨ キャンパスノート セミB5 A罫7ｍｍ（ミリ） 30枚 5色セット（5冊パック） ノ-3CANX5	https://www.askul.co.jp/p/341224/	キッチンハイター　レギュラー600ml	9	8	11	8	10	8
https://www.askul.co.jp/p/6218980/	アスクル　ふせん　貼ってはがせるオフィスのノート　75×75mm　パステルカラー　4色セット　5冊 オリジナル	https://www.askul.co.jp/p/1438087/	フリクション替芯(多色・スリム038用)　0.38mm　3色(黒・赤・青)　LFBTRF30UF3C　パイロット	9	9	11	9	10	8
https://www.askul.co.jp/p/4578288/	ビオレu泡ハンドソープ マイルドシトラスの香り 詰替 800mL 1個【泡タイプ】花王	https://www.askul.co.jp/p/236087/	紙コップ　ホワイト　205ml（7オンス）　1袋（40個入）	9	8	11	8	10	8
https://www.askul.co.jp/p/644788/	エステー トイレの消臭力スプレー 無香料	https://www.askul.co.jp/p/2704769/	蛍光オプテックス1(アスクル限定モデル)　黄　蛍光ペン　ゼブラ オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/AW33949/	コンバット 玄関 ベランダ用 1年用 1箱（6個) ゴキブリ 殺虫剤 駆除 置き型 大日本除虫菊 キンチョー キンチョウ	https://www.askul.co.jp/p/2266414/	コンバット 1年いなくなる スマート 薄型容器 1箱（20個入） ゴキブリ 駆除 殺虫剤 置き型 大日本除虫菊 キンチョー	9	1	11	1	10	1
https://www.askul.co.jp/p/8212724/	フリクション替芯(多色用) 0.5mm　青　LFBTRF30EF3L　3本入　パイロット	https://www.askul.co.jp/p/330795/	ぺんてる 水性サインペン 黒	9	9	11	9	10	8
https://www.askul.co.jp/p/1583079/	ティッシュペーパー 200組 （5箱入） オリジナルティッシュ モカ  1カラー 1パック（5箱入） アスクル オリジナル	https://www.askul.co.jp/p/422636/	日本ノート　メモ3冊パック（白無地）　ME6×3　1袋（3冊入）	9	8	11	8	10	8
https://www.askul.co.jp/p/177567/	ハイマッキー 太字/細字 黒 油性ペン MO-150-MC-BK ゼブラ	https://www.askul.co.jp/p/3461754/	ウェットティッシュ アルコール除菌 厚手・大判 アロエエキス入 36枚入 オリジナルウェットタオル アスクル オリジナル	9	9	11	8	10	8
https://www.askul.co.jp/p/291534/	ジェットストリーム替芯　単色ボールペン用　0.7mm　黒　SXR7.24　三菱鉛筆uni	https://www.askul.co.jp/p/812140/	トンボ鉛筆【MONO】修正テープ　モノYX　5mm　詰め替えカートリッジ　CT-YR5　1個	9	9	11	9	10	8
https://www.askul.co.jp/p/AW72777/	サーモス（THERMOS） タンブラー用フタ グリーン JDA Lid（S） G	https://www.askul.co.jp/p/AW72780/	サーモス（THERMOS） タンブラーソコカバー グリーン JDA Bottom Cover（S） G	9	7	11	9	10	
https://www.askul.co.jp/p/618741/	マイペット 業務用4.5L	https://www.askul.co.jp/p/693165/	花王　業務用ボトル専用小分けキャップ（注ぎ口）　1個	9	5	11	5	10	5
https://www.askul.co.jp/p/2542885/	【ASKUL・LOHACO限定デザイン】エリエール　ラクらクック　キッチンペーパー　1セット（5パック）　大王製紙 限定	https://www.askul.co.jp/p/AE76701/	ウェットティッシュ　詰替用　アルコール除菌タイプ　シルコット99.99％除菌ウェットティッシュ　1セット（5個） オリジナル	9	9	11	8	10	8
https://www.askul.co.jp/p/6218980/	アスクル　ふせん　貼ってはがせるオフィスのノート　75×75mm　パステルカラー　4色セット　5冊 オリジナル	https://www.askul.co.jp/p/4702146/	アスクル　インデックスラベル　コクヨ タイトルブレーン対応　中（29×23mm）　青　1袋（240片） オリジナル	9	9	11	8	10	9
https://www.askul.co.jp/p/A796811/	イケヒコ バスマット 洗える 抗菌防臭 『プラチナクリーン ナリ』 グリーン 約35×50cm 1枚（直送品）	https://www.askul.co.jp/p/A796805/	イケヒコ バスマット 洗える 抗菌防臭 『プラチナクリーン ナリ』 ブルー 約35×50cm 1枚（直送品）	9	1	11	1	10	1
https://www.askul.co.jp/p/4652429/	キレイキレイ薬用泡ハンドソープ 本体550mL シトラスフルーティ 1個【泡タイプ】ライオン	https://www.askul.co.jp/p/900458/	キレイキレイ薬用泡ハンドソープ 業務用詰替4L シトラスフルーティ 1個【泡タイプ】	9	2	11	5	10	2
https://www.askul.co.jp/p/E962872/	P＆G ファブリーズW除菌 無香料 アルコール成分入り 本体 370ml 4902430910255 1セット（3本：1本×3）	https://www.askul.co.jp/p/624589/	ウェットティッシュ 【アルコール除菌】【ボトルタイプ】【詰替】【80枚入】エリエール 除菌できるアルコールタオル 大王製紙	9	9	11	8	10	8
https://www.askul.co.jp/p/374207/	キッチン泡ハイター 付替用400mL 1本 花王	https://www.askul.co.jp/p/349741/	ドメスト　1本　排水口クリーナー　ユニリーバ	9	9	11	9	10	8
https://www.askul.co.jp/p/1744349/	旭化成パックス　インサートカップ 　220ml　1袋（50個入）	https://www.askul.co.jp/p/J283430/	ウェットティッシュ　詰替用　アルコール除菌タイプ　シルコット99.99％除菌ウェットティッシュ　1個（40枚入）　ユニ・チャーム　 オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/692186/	マジックリン 除菌プラス 業務用詰替4.5L 1個 花王【厨房・ホール用洗剤】	https://www.askul.co.jp/p/9474437/	アスクル　業務用フリーザーバッグ　L　1セット（120枚：40枚入×3パック） オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/N325565/	自由箒P-30EX　320mm幅ヘッド　1箱（2個入）　（直送品）	https://www.askul.co.jp/p/N325566/	ドライワイパー45　EX　460mm幅ヘッド　1箱（2個入）　（直送品）	9	1	11	9	10	1
https://www.askul.co.jp/p/9632840/	バスケットS　茶　SCB-3　吉川国工業所　1個	https://www.askul.co.jp/p/9632868/	吉川国工業所　バスケット　S　SCB-3　1個	9	1	11	1	10	1
https://www.askul.co.jp/p/2920610/	シヤチハタ DNEX15号 マスター部 既製 堀内 XGL-15M 01788 ホリウチ	https://www.askul.co.jp/p/2282991/	シャチハタ 日付印 データーネームEX15号キャップレス 本体 XGL-CL15H-R 1本	9	4	11	4	10	4
https://www.askul.co.jp/p/373101/	サクラクレパス　ホワイトボードマーカー　イレーザーキャップ付白板マーカー　黒　WBK-SG#49	https://www.askul.co.jp/p/6220941/	プラス　アルミ枠ホワイトボード　罫引月予定表　900×600mm　壁掛け　WBK-0906SJT	9	7	11	7	10	7
https://www.askul.co.jp/p/2849837/	ハピラ つづりひも セル先 45cm ポリエステル 黒 TH45BK100 1袋（100本入）	https://www.askul.co.jp/p/8212724/	フリクション替芯(多色用) 0.5mm　青　LFBTRF30EF3L　3本入　パイロット	9	8	11	8	10	8
https://www.askul.co.jp/p/363811/	アスクル 付箋 ふせん 貼ってはがせるオフィスのノート 75×75mm ピンク 30冊(10冊×3パック) オリジナル	https://www.askul.co.jp/p/684068/	アスクル　ふせん　貼ってはがせるオフィスのノート　75×75mm　パステルカラー　4色セット　30冊（10冊×3パック） オリジナル	9	1	11	1	10	1
https://www.askul.co.jp/p/825980/	ゼブラ サラサクリップ 0.5mm 黒 JJ15-BK	https://www.askul.co.jp/p/9789660/	キッチンペーパー　エルモア　強力吸収キッチンタオル　50カット　1パック(4ロール入)　カミ商事	9	8	11	8	10	8
https://www.askul.co.jp/p/E962796/	ゲルインクボールペン サラサクリップ 0.5mm ブルーグレー 青 JJ15-VBGR ゼブラ	https://www.askul.co.jp/p/E962799/	ゼブラ サラサクリップ 0.5mm グリーンブラック JJ15-VGB	9	1	11	1	10	1
https://www.askul.co.jp/p/893676/	トイレクイックル詰替　業務用パック　ミントの香り　1箱（10枚入×12個）	https://www.askul.co.jp/p/U077912/	三菱鉛筆 印鑑ホルダー はん蔵 専用朱肉 HLS2 1パック（2個入）	9	8	11	8	10	8
https://www.askul.co.jp/p/337366/	シャチハタ補充インク（カートリッジ）ネーム9用 XLR-9N 朱色 2本（2本入×1パック）	https://www.askul.co.jp/p/1994978/	ティッシュペーパー 150組（5箱入）×12パック オリジナルティッシュ スマートコンパクト パステルフラワー PEFC認証紙 アスクル オリジナル	9	8	11	8	10	8
https://www.askul.co.jp/p/J980763/	アスクル　強粘着ふせん　50×15mm　ビビッドカラー　1箱（5冊入） オリジナル	https://www.askul.co.jp/p/6293302/	コクヨ ビニールパッチ 白 穴径6mm 240片 パンチ穴補強シール タ-1	9	9	11	8	10	8
https://www.askul.co.jp/p/224943/	ニトムズ プロフェッショナルウェアクリーナー160mm 1本【本体】【幅160mm用】【衣服用】	https://www.askul.co.jp/p/388759/	ニトムズ コロコロスペアテープ 多用途フロア用160 1パック（3巻入）【スペア】【幅160mm用】【フローリング用】	9	2	11	2	10	2
https://www.askul.co.jp/p/2704750/	蛍光オプテックス1(アスクル限定モデル) オレンジ 蛍光ペン ゼブラ オリジナル	https://www.askul.co.jp/p/9646783/	アスクルオリジナルノート　セミB5　30枚　A罫7mm　5冊　5色セット オリジナル	9	7	11	6	10	7
https://www.askul.co.jp/p/378261/	寿堂 ケント紙封筒　長3〒枠あり　1000枚	https://www.askul.co.jp/p/378242/	寿堂 ケント紙封筒　角2（A4） 500枚	9	1	11	1	10	1
